30000
Yaw Pitch Raw
584.jpg -9.482201 0.4063568 1.1191406
585.jpg -1.1048584 -6.015579 -0.77542114
586.jpg 2.2816467 -10.755417 -1.1398315
587.jpg -16.985222 -13.939453 1.9550323
588.jpg 2.448639 -4.8247604 0.27848053
589.jpg 10.02417 -9.592918 -0.9035797
590.jpg -7.5829926 -12.673294 1.4335022
591.jpg 3.942688 -15.977051 -0.808342
592.jpg -3.1996613 -2.8971558 1.3271942
593.jpg -51.035305 -14.801704 9.951248
594.jpg -5.7565765 -4.707199 2.3835297
595.jpg -9.459854 -6.299202 3.7741013
596.jpg -20.719803 9.872101 0.14315796
597.jpg 11.150276 -11.255096 -3.2980804
598.jpg 57.52086 5.839737 2.8413162
599.jpg 6.0171967 -14.744415 -0.60321045
600.jpg 2.5045624 -16.835793 -2.2955933
601.jpg 0.934845 -4.27932 -0.8453064
602.jpg 1.1819 1.6399841 0.49930573
603.jpg -4.0950775 1.4655609 2.5445023
604.jpg 35.92575 -6.6876984 -3.6735306
605.jpg 12.8233795 -13.47094 -0.62667847
606.jpg 15.846703 -0.39967346 1.7159042
607.jpg -17.688095 -14.229485 1.3476334
608.jpg -3.1562195 -12.32782 -0.16435242
609.jpg 21.774742 -6.581337 -0.8920212
610.jpg 1.4449005 -7.9838715 -1.0686493
611.jpg 1.9645538 -13.854965 -1.041069
612.jpg 0.42730713 -4.977417 1.0272369
613.jpg 3.3618774 -4.9627686 0.35473633
614.jpg -20.000854 -6.4198914 2.174858
615.jpg -24.29126 5.6728973 -6.819557
616.jpg 5.719574 1.9851837 -0.37805176
617.jpg 11.852142 -5.382889 -0.66641235
618.jpg -1.4376068 -11.841675 0.42718506
619.jpg 20.996185 -0.7472992 -1.2227173
620.jpg -6.37027 -6.089699 0.9167633
621.jpg 18.446045 0.4323349 1.1831512
622.jpg 14.751953 -9.365379 -0.25774384
623.jpg -0.34571838 -1.805397 0.92430115
624.jpg -1.0623932 0.07322693 0.3707657
625.jpg 5.384056 -7.8699646 -1.3748245
626.jpg 3.4425964 -7.3026047 -0.49771118
627.jpg 5.4330444 -6.366333 0.62997437
628.jpg -2.2026978 -9.961594 0.3090515
629.jpg 4.068939 -14.15892 1.4472427
630.jpg -12.460411 -11.844139 1.3814163
631.jpg 8.609871 -2.1296844 0.033096313
632.jpg 24.317322 -15.640472 -5.4162445
633.jpg -2.4914474 -13.696075 -0.640213
634.jpg 0.66290283 -15.179863 -1.5509796
635.jpg -6.1253204 -17.35987 0.64753723
636.jpg -10.932457 -17.81958 1.519928
637.jpg 2.6178894 -7.9783936 -2.5232239
638.jpg -5.121338 -4.374916 3.8029175
639.jpg 5.858261 -8.619026 -2.1282654
640.jpg 26.498413 -5.0037994 -2.0471344
641.jpg 10.594917 -4.9056168 -0.69142914
642.jpg -2.7328186 1.5839081 -0.12672424
643.jpg 11.074051 -0.9510498 1.0183868
644.jpg 11.92984 0.6889343 -1.5788422
645.jpg -53.02871 -6.0983124 2.1291351
646.jpg 29.359222 -2.4825745 -1.9680634
647.jpg 9.964218 -13.744194 -1.4843216
648.jpg 4.0432587 -9.019493 -0.09185028
649.jpg -7.1225815 -0.60092163 1.3265991
650.jpg 2.9941177 -9.735306 0.5425415
651.jpg -11.870415 -19.276863 2.9476318
652.jpg 4.187973 -7.42585 0.47174835
653.jpg 7.923996 -19.04132 -1.2089539
654.jpg 0.8038635 -3.066513 1.6321259
655.jpg 18.875946 -1.2703857 2.480133
656.jpg -5.082535 -8.346039 0.3956604
657.jpg -11.907913 -6.9503326 0.90530396
658.jpg 12.0924 8.460922 -0.5671997
659.jpg -12.1384735 -2.0343628 0.53422546
660.jpg -2.3403625 -9.83371 -0.6340332
661.jpg 11.298843 -14.480415 -0.5152283
662.jpg 0.16468048 -0.8949585 0.49526978
663.jpg 8.395683 -2.4293518 -1.3594437
664.jpg -5.943321 -14.151398 1.22435
665.jpg -15.21566 -15.579735 2.8361206
666.jpg 4.6593475 -8.290375 -0.22088623
667.jpg 18.9031 -2.1910248 3.5857697
668.jpg -0.033813477 -6.4067917 0.8149414
669.jpg 7.0774384 -9.131889 -0.51164246
670.jpg -39.023216 -7.0346985 3.1477356
671.jpg 4.9821777 -14.845497 0.84898376
672.jpg -5.7583923 -1.1390305 3.8127823
673.jpg 6.0523834 -7.726036 1.6338348
674.jpg 4.7739716 -6.265152 -2.0259933
675.jpg -7.469246 -15.476898 -0.5928192
676.jpg 27.78312 -13.158997 -6.9315796
677.jpg -21.448837 -16.86908 2.9005585
678.jpg -13.395645 -15.01844 1.5570679
679.jpg -2.5454712 -9.066292 0.7135925
680.jpg 7.965561 0.0703125 1.1333771
681.jpg -9.805008 -7.885971 0.52212524
682.jpg 4.3324585 -16.55265 -0.9615097
683.jpg -17.456894 -17.632774 2.0747528
684.jpg 4.7719727 -12.937798 0.60028076
685.jpg 2.4936218 -12.46801 0.31391907
686.jpg -5.9439316 -4.1122513 -0.1413269
687.jpg 0.07254028 -5.8016815 -0.7267456
688.jpg 2.422287 -13.755493 -3.0895538
689.jpg -23.963676 -2.352417 -1.1015854
690.jpg 18.327332 -16.290985 -1.5461426
691.jpg -16.391113 -22.297852 6.352188
692.jpg 14.277679 -15.07724 -2.6157303
693.jpg 20.51091 -8.920364 0.35549927
694.jpg 6.101059 -5.699127 -0.11326599
695.jpg -15.582077 -14.451225 3.5749664
696.jpg 9.82547 -8.844154 -0.5036621
697.jpg -8.961716 -23.417831 2.534607
698.jpg -7.300476 -8.066879 2.4835052
699.jpg -9.903198 -7.927452 1.0505829
700.jpg 6.6174088 -7.6901245 -0.5115204
701.jpg 2.797821 -7.2601547 -0.62322235
702.jpg -33.6874 -10.916466 6.057419
703.jpg 5.702286 -13.61689 0.26831818
704.jpg 19.350296 21.499481 7.5134277
705.jpg 32.006165 -7.709831 -0.46726227
706.jpg 4.8912354 -13.02684 -0.86735535
707.jpg 3.4358215 -15.419174 0.7846222
708.jpg -3.0728683 -8.905724 -0.08924866
709.jpg -35.67485 -6.052017 5.0875854
710.jpg -13.196045 3.0005722 0.17532349
711.jpg 4.358795 -11.640999 -3.1763763
712.jpg -7.982132 -8.924736 2.3211517
713.jpg 9.113358 -12.666061 -2.6053772
714.jpg 8.852303 14.312881 0.37937927
715.jpg 22.092026 -5.503151 -0.68437195
716.jpg 25.573914 -2.5077667 -3.5480042
717.jpg -1.3196716 -19.245247 0.3065796
718.jpg 42.427673 8.0859375 2.7175293
719.jpg 0.24529266 -13.426903 -0.36094666
720.jpg 10.601242 0.33276367 0.103775024
721.jpg 11.405762 -5.583542 -2.1944122
722.jpg 9.701904 -9.633392 -1.836792
723.jpg -1.6489792 -10.9077 0.65823364
724.jpg 4.730057 -7.4686737 -0.45335388
725.jpg -1.5314636 -10.199875 -1.4806595
726.jpg -1.5547485 -9.1659775 0.16651917
727.jpg 4.4761963 -6.0727158 -0.47581482
728.jpg -17.208557 -5.777176 2.8451996
729.jpg -0.35427856 -12.099213 -0.8306732
730.jpg 1.5017548 4.343605 -0.40161133
731.jpg 2.9335938 -2.8469925 2.1623611
732.jpg 9.127808 -3.3173828 0.42908478
733.jpg -7.048889 -18.315521 1.4326019
734.jpg 3.8603668 1.1171417 1.0569992
735.jpg -1.9264755 -8.004059 1.2471924
736.jpg -7.2365417 -13.514381 -0.10803223
737.jpg -0.5215454 -19.727707 1.0289001
738.jpg 9.957573 -12.126442 -1.8325653
739.jpg 8.257935 -5.8871307 -1.3330078
740.jpg 0.57250214 -0.408432 -0.28593445
741.jpg 24.44931 -9.203972 -7.0891876
742.jpg 6.3440704 -8.305237 0.16621399
743.jpg 12.903748 5.6057053 0.84028625
744.jpg 23.270538 -15.101944 -4.2115707
745.jpg -3.6988373 -12.052147 0.31153107
746.jpg 45.665054 4.132805 2.283905
747.jpg -15.732399 -13.0195465 3.5698242
748.jpg 24.336624 -4.252762 -1.405365
749.jpg 3.4257889 1.6311722 -2.1547241
750.jpg 5.2190094 -0.907814 -0.09428406
751.jpg -3.392685 -1.4213104 0.095962524
752.jpg 0.8651428 -10.893875 -0.2963333
753.jpg 1.9419556 -1.9547577 -0.5068817
754.jpg -3.3923569 1.3577423 0.9907379
755.jpg 11.478683 -4.3260956 -2.2596588
756.jpg -10.075233 -3.7536316 0.7373886
757.jpg -11.927612 -12.451683 0.94996643
758.jpg -7.0972443 -11.057632 1.4528198
759.jpg -6.5867767 -5.1754456 0.008636475
760.jpg 4.875458 -1.0125504 -1.2295532
761.jpg 1.7558441 -16.338196 -0.56494904
762.jpg 0.5544281 -2.606598 0.42256165
763.jpg -5.921692 -7.9635468 -0.397995
764.jpg 14.902451 -2.475151 -1.305481
765.jpg -0.45594788 -12.033371 1.0713196
766.jpg 6.4971085 -10.080246 -0.59532166
767.jpg 17.447617 -19.38884 -4.7600174
768.jpg 11.216011 -9.396584 -1.93367
769.jpg 22.46466 -9.896416 -1.8551025
770.jpg 3.5196304 -7.3367386 -0.5018921
771.jpg 2.7091522 -6.350136 0.40689087
772.jpg -2.8207092 -3.2270432 -0.19413757
773.jpg -16.36325 -20.46746 1.8390045
774.jpg -15.708351 -11.2508545 1.7662582
775.jpg 0.36715698 -13.76284 -0.26259613
776.jpg 5.548294 -5.1690598 0.16262817
777.jpg -13.563141 -2.417015 1.4679108
778.jpg -1.9554291 -18.57151 -0.10020447
779.jpg 3.3977356 -0.24414825 0.4458847
780.jpg 0.74786377 -2.0359344 0.37701416
781.jpg -0.40385437 -7.88221 0.47943878
782.jpg 8.180466 4.7885056 1.100296
783.jpg -10.722626 -9.214531 2.646309
784.jpg -1.8113861 -17.660316 0.15298462
785.jpg 5.534378 20.64798 2.4378357
786.jpg 9.43705 -14.049767 -1.8121796
787.jpg 11.77755 -2.868042 0.036598206
788.jpg 8.710449 -1.3518906 0.6570282
789.jpg 11.398422 -17.44989 -2.0212097
790.jpg -19.60389 -17.56285 3.9973526
791.jpg 1.3950653 -10.054672 -0.35388184
792.jpg 9.807343 -14.674194 -1.4215698
793.jpg 16.008339 -1.9628296 1.0830536
794.jpg 2.1348724 -19.922928 0.23240662
795.jpg 5.8491364 -12.08416 -0.570282
796.jpg -9.13707 -11.381752 -0.17675781
797.jpg 21.519913 -14.775322 -7.0221863
798.jpg 9.855812 -3.9562454 -0.91415405
799.jpg -6.0428543 -5.9575195 1.0684662
800.jpg 3.8101501 -9.122734 -0.99954224
801.jpg -0.73139954 0.2579956 -0.11114502
802.jpg 9.228577 -0.24665833 -1.7891235
803.jpg -1.4674759 -17.091888 0.31326294
804.jpg 4.475029 -15.85759 -2.1870117
805.jpg -0.88336945 -4.3535385 1.9682236
806.jpg 18.887405 -0.72436523 -0.79099274
807.jpg -6.0147705 -10.980446 -1.0314331
808.jpg 33.00305 0.095062256 -1.7454529
809.jpg 46.823914 -9.109268 -2.3479385
810.jpg -0.1408844 2.2383957 0.9361725
811.jpg 9.3078 -5.6298676 -0.397995
812.jpg 19.87117 23.855713 4.3467712
813.jpg 20.12487 -8.250969 -1.3314743
814.jpg 15.004242 -15.933693 -2.0390396
815.jpg -5.1314774 -8.8765335 -0.5435791
816.jpg 34.50203 -16.032883 -6.6551056
817.jpg 2.7434006 -9.013802 -1.8491669
818.jpg -1.5118561 3.2526855 2.9845505
819.jpg -20.00219 -12.86409 2.057251
820.jpg -14.337402 -18.538773 3.3274841
821.jpg 5.7523193 -1.0401001 -2.5538483
822.jpg -3.9140167 -20.95961 2.3000793
823.jpg 1.3585052 -2.9835968 0.49534607
824.jpg -4.2099075 -7.9487076 -1.5808716
825.jpg 6.216324 -14.426117 -0.78868103
826.jpg 12.578812 5.3422394 0.12755585
827.jpg -11.716301 -6.5499115 -0.026794434
828.jpg -5.9181213 8.797974 -1.2380066
829.jpg 6.2858047 -1.7887268 -0.72720337
830.jpg 1.6173248 11.864151 0.8055954
831.jpg -38.949158 2.5850143 -4.4915314
832.jpg -45.537445 1.4849548 -4.657776
833.jpg -5.5922394 -3.5234756 -0.53474426
834.jpg 24.64508 -4.964348 -2.13797
835.jpg 15.412842 -15.078201 -2.7534256
836.jpg 17.934448 -10.234146 -1.7340393
837.jpg 4.3480453 -18.368362 0.30859375
838.jpg 0.12626648 0.07212067 -0.138443
839.jpg 14.80648 -13.837753 -1.7218933
840.jpg 1.6836548 -4.843033 0.28378296
841.jpg -31.866676 -13.264542 2.2766418
842.jpg 2.6418 -17.045395 -0.7956238
843.jpg -4.9816895 -9.342926 1.4552994
844.jpg -13.349197 -12.025032 -0.40104675
845.jpg 3.5712204 -16.128807 0.40127563
846.jpg 9.5894165 -6.4471893 -3.0745316
847.jpg -3.6979828 -20.06231 0.97229004
848.jpg -2.9508362 -8.124199 -0.59291077
849.jpg 1.1316833 -10.886574 -0.81211853
850.jpg -8.9721985 -1.1999817 1.061554
851.jpg 2.6050644 -6.061928 0.5917053
852.jpg 7.3016815 -27.107574 -2.0391083
853.jpg -3.625 -18.39164 2.173439
854.jpg 4.403366 -5.5078278 -0.57133484
855.jpg -11.58049 9.566162 0.62361145
856.jpg 23.249313 -23.835838 -5.1740036
857.jpg 4.930275 -1.5644226 0.89712524
858.jpg -3.0730743 -12.635178 -0.6592865
859.jpg 6.4132996 -3.7626648 -1.3229599
860.jpg -6.7613297 -13.3537445 1.0329437
861.jpg 4.3366547 -16.773117 -0.5365143
862.jpg 14.701332 -11.898506 -1.6646576
863.jpg 10.797089 -9.422333 -2.3905182
864.jpg 1.9345093 -12.253548 -1.2276535
865.jpg 6.3318176 -13.927628 -4.387619
866.jpg 28.800735 23.287674 7.6360016
867.jpg 4.547348 -5.7015076 0.029090881
868.jpg -0.621048 -6.991356 -1.170433
869.jpg -29.045937 -16.278519 4.7093353
870.jpg -33.50731 -6.19664 1.1931458
871.jpg 25.647171 -6.107315 -1.9163132
872.jpg 11.405891 -13.353775 -0.7875519
873.jpg -24.302925 -3.7468948 2.7190704
874.jpg 1.6786041 -10.415787 -0.21322632
875.jpg 5.934967 -11.697914 0.19571686
876.jpg -4.5765 -2.0675125 1.0241394
877.jpg -16.647842 -12.307175 2.0152588
878.jpg 0.6837921 -9.582787 -0.4464264
879.jpg 26.72342 -8.601318 -4.974556
880.jpg 2.9759827 -2.243454 -1.0107269
881.jpg 6.8411865 -11.319077 0.664978
882.jpg -25.740204 3.4797363 -1.0407562
883.jpg -0.084609985 -16.614784 -1.662857
884.jpg -2.8200684 -13.76223 1.721405
885.jpg -3.7555237 -18.430168 0.04258728
886.jpg 10.971382 -14.804497 -2.0447998
887.jpg -4.539383 -14.407967 1.2053146
888.jpg -1.2568207 -9.787437 0.13391113
889.jpg 18.361313 -0.91023254 3.2267456
890.jpg -1.8736267 -12.463593 0.7048874
891.jpg 13.315178 0.49465942 0.3544159
892.jpg 12.309563 3.2544556 -0.93922424
893.jpg 25.465927 -10.830818 -0.6494293
894.jpg -6.0093 -16.05487 0.10471344
895.jpg 6.255272 -3.9726257 -0.1613617
896.jpg 4.9988937 -6.219574 -1.3136139
897.jpg 22.760635 0.90319824 -0.035079956
898.jpg -7.246887 -5.7219543 1.4470825
899.jpg 14.30368 -12.006058 -1.7531738
900.jpg -2.9431229 -16.161484 -0.5873108
901.jpg -29.329758 18.62851 -2.3107681
902.jpg 0.097473145 -11.090805 -0.1289978
903.jpg 2.6578522 -13.184158 -0.55467224
904.jpg 7.8194733 -10.435242 -5.011627
905.jpg -1.2422333 -14.163399 1.1707764
906.jpg -5.470772 -7.5060577 -0.5844879
907.jpg -2.1168213 -13.97757 1.8110733
908.jpg -3.762741 3.0004349 -0.28102112
909.jpg -25.27124 -3.7339172 1.381279
910.jpg 8.1800995 -10.821823 -2.1584015
911.jpg -6.4285736 16.264664 0.6735687
912.jpg 0.44263458 -2.2555542 0.46831512
913.jpg 15.387543 -2.0928268 -1.147171
914.jpg 8.373215 1.6503525 0.8518753
915.jpg 29.34607 -8.592468 -5.515114
916.jpg 14.369339 -2.9739304 1.2087708
917.jpg 32.644394 -18.078003 -1.2789612
918.jpg 6.9176636 -6.791313 0.3999939
919.jpg -4.521721 -6.641922 1.7651367
920.jpg 21.107368 -1.8036652 4.3236084
921.jpg 8.756195 -3.807495 -0.5284195
922.jpg -8.1406555 -10.097137 0.6063843
923.jpg 4.631035 0.78364563 0.55784607
924.jpg -12.959465 -11.347351 -0.33208466
925.jpg 4.927948 -3.2820892 -0.7969971
926.jpg -3.8333817 -5.61557 1.0994415
927.jpg 5.2966003 29.545166 0.2089386
928.jpg 2.9042664 -6.4873123 0.06321716
929.jpg -12.499634 -8.4747925 0.5916748
930.jpg 11.893524 8.0642395 2.9172592
931.jpg 3.483673 -11.95649 -0.47372437
932.jpg -8.566376 -5.6566467 -0.15932465
933.jpg 3.5348663 -4.742073 1.733139
934.jpg -5.8437347 -6.8065033 0.6734314
935.jpg -9.589996 -9.896194 1.0249786
936.jpg 2.754715 -18.53389 -1.6824493
937.jpg 16.950134 -5.880768 -0.041870117
938.jpg -1.6367035 -10.454941 0.6231766
939.jpg 8.232407 -3.2260056 -0.7891388
940.jpg 4.1991577 -8.1692505 -0.2543106
941.jpg 2.6753998 -19.150986 -0.8115082
942.jpg -24.362877 -8.698029 1.8421097
943.jpg -7.6641846 10.442253 -0.19708252
944.jpg -30.62423 -0.19963074 4.5564194
945.jpg -2.396553 -14.574509 -0.29733276
946.jpg 2.6113586 -13.614929 -0.2443695
947.jpg -4.3955765 -25.450485 1.2620239
948.jpg 12.628677 -0.7598877 -1.2975311
949.jpg -4.951111 -16.982697 1.1953354
950.jpg -3.4132843 -5.8142548 -0.64030457
951.jpg 23.154373 -23.12725 -6.6860046
952.jpg -0.92985535 -2.7432175 0.57359314
953.jpg 6.7057037 2.4091873 0.7565689
954.jpg -0.21521759 -4.0889435 0.6551056
955.jpg 5.535721 -9.667488 -1.0381622
956.jpg 2.5267334 -3.4644928 0.22288513
957.jpg -10.983406 -10.557678 -0.3720932
958.jpg -15.5950165 -4.514679 2.5809631
959.jpg -3.3814697 -8.448875 -1.1609955
960.jpg 11.65657 -1.958786 -1.9436188
961.jpg 12.218376 -16.711212 -3.9726868
962.jpg 15.889648 -13.988548 -4.132759
963.jpg 23.716919 -10.410439 -2.1404572
964.jpg -13.258728 -11.935486 1.4833984
965.jpg -12.206596 -12.772942 1.760849
966.jpg -2.3619232 -15.358871 -0.37342834
967.jpg 14.469757 -14.452576 -1.9221268
968.jpg 8.754478 -14.916351 -3.109909
969.jpg -1.5825806 -6.2520294 0.3045807
970.jpg 2.6215057 -3.3212433 -1.2200623
971.jpg 17.611328 -8.800224 -2.8836594
972.jpg 11.35878 -12.827095 -2.704811
973.jpg 40.396194 -7.6835175 -10.868202
974.jpg 5.684532 -4.7742157 -0.3370514
975.jpg 11.999268 -5.311447 -0.9758911
976.jpg -9.614624 -2.1144562 1.7296906
977.jpg 9.891609 1.3614197 1.4381866
978.jpg -2.690506 -3.9720383 -1.148056
979.jpg 7.7950897 -5.930847 -0.32205963
980.jpg -12.747612 -5.400734 -0.51564026
981.jpg -0.8097992 -0.8654785 0.124694824
982.jpg -26.334328 -6.8190994 2.7905579
983.jpg 4.0912476 -8.908371 -1.2324219
984.jpg -11.43309 -2.8036957 0.9551544
985.jpg -4.8858414 -0.41481018 -2.3833237
986.jpg -25.844025 -13.433365 2.3751297
987.jpg -17.260864 -2.6054535 1.176384
988.jpg 31.851196 -0.5875397 3.984726
989.jpg 10.442642 -8.953247 0.9977875
990.jpg 11.867729 -5.13414 0.8426285
991.jpg 4.609833 -15.118973 0.044929504
992.jpg -11.352203 -22.400131 2.3927536
993.jpg 11.855507 -16.42408 -3.3260803
994.jpg 1.7891693 -19.241394 -1.707756
995.jpg -15.651642 -14.974319 2.7162018
996.jpg 16.394806 4.798622 -2.2696228
997.jpg -5.9275513 -13.143921 0.3527527
998.jpg 12.990463 -14.400452 -1.2056274
999.jpg 2.8148575 -15.980408 -1.6442719
1000.jpg 2.868866 9.284203 0.91802216
1001.jpg -6.59507 -9.594673 -1.8369598
1002.jpg 5.5151215 -8.0898285 1.929184
1003.jpg -6.947159 -14.913025 1.5984497
1004.jpg 0.57406616 -8.788132 -0.33143616
1005.jpg -2.962906 -3.127365 1.4854736
1006.jpg 14.405205 0.13513184 0.6008835
1007.jpg -13.304611 1.7033386 -1.2943268
1008.jpg 5.7752533 -17.493797 -0.51278687
1009.jpg 3.3967133 -11.111763 -0.57037354
1010.jpg 11.023705 -12.497681 -1.6059494
1011.jpg -7.5998993 0.67836 0.245224
1012.jpg -33.946342 -12.84227 7.9989624
1013.jpg 34.44519 26.855255 9.742676
1014.jpg 10.987274 -13.071526 -0.75090027
1015.jpg -1.8586121 -8.983215 -1.1808624
1016.jpg -1.4592361 -11.610794 1.2269135
1017.jpg 2.818985 -9.638634 0.86698914
1018.jpg 2.9296646 -10.690216 -0.90534973
1019.jpg 28.85955 -9.817917 1.4996185
1020.jpg 14.223061 -3.5617447 0.31240082
1021.jpg 23.56601 0.46165466 -1.0159836
1022.jpg 18.077545 -12.091843 -5.10408
1023.jpg -3.3687897 -9.528046 -0.22756958
1024.jpg 13.315445 -5.7954865 -0.4866333
1025.jpg 1.015274 -13.588562 -0.69311523
1026.jpg -10.524826 -19.189995 2.720108
1027.jpg -0.8976593 -11.544373 1.416565
1028.jpg -1.9665527 -1.8536911 0.53752136
1029.jpg 17.725677 -9.94278 0.044265747
1030.jpg -3.6646576 -2.6819458 -0.4465027
1031.jpg -14.197029 -7.744171 4.3205338
1032.jpg 19.932999 -6.404381 -1.486969
1033.jpg -0.8648987 -10.530853 0.9018402
1034.jpg -1.6837158 -15.557869 0.48896027
1035.jpg -2.4024658 -10.102806 -1.2687836
1036.jpg -6.206787 1.1154556 -1.2127762
1037.jpg 9.697655 -6.023384 -0.44763184
1038.jpg 5.2209625 -10.346344 -0.7091446
1039.jpg -5.962311 2.9575195 1.2481079
1040.jpg 0.4384613 -0.40238953 -0.7572479
1041.jpg -7.420624 -14.224976 1.903183
1042.jpg -13.809189 -16.816757 3.0951233
1043.jpg -20.042206 -5.213455 0.5109329
1044.jpg 0.13739014 -11.571259 -1.5628204
1045.jpg -39.59719 -14.430977 4.753296
1046.jpg -1.775734 -15.311127 0.40852356
1047.jpg 1.5705261 1.5148087 0.12113953
1048.jpg 31.898712 8.3485565 6.315216
1049.jpg 3.417633 -12.599236 -0.4470291
1050.jpg -7.605713 -12.044029 -0.276886
1051.jpg 23.237022 -4.906578 -0.28572083
1052.jpg -11.869461 -9.928528 0.8475189
1053.jpg 13.41008 -12.836212 -1.493576
1054.jpg 3.0499878 -18.538826 -0.27679443
1055.jpg -3.7298355 -13.497055 0.01727295
1056.jpg 23.028458 -8.79126 -2.6159592
1057.jpg 3.7632294 -8.523315 -0.9694214
1058.jpg -1.4171677 -16.767715 0.34111023
1059.jpg 0.7905121 -9.129295 -1.2148285
1060.jpg 19.437973 -0.44709778 0.42311096
1061.jpg -12.065147 -13.343536 2.2209473
1062.jpg 16.37082 -5.5396423 -1.342392
1063.jpg -14.935074 3.4383698 2.3416138
1064.jpg -10.391556 -16.74273 3.3612823
1065.jpg -1.4355011 -1.2569504 0.26631165
1066.jpg -7.1358795 -13.627457 0.46240234
1067.jpg -20.895966 -17.672935 3.2145386
1068.jpg -1.5089417 -6.0768127 -0.36266327
1069.jpg 12.028542 -6.797737 -2.97023
1070.jpg 36.261063 -13.059578 -6.8905716
1071.jpg -0.79745483 -20.618195 -0.6401825
1072.jpg -3.6710358 -2.9910889 1.1155243
1073.jpg 3.1392365 0.53627014 -0.07260132
1074.jpg 3.688202 -9.985992 0.21170044
1075.jpg 7.6871643 -2.0704956 2.3049164
1076.jpg 2.7823105 -19.987434 -3.029831
1077.jpg 15.941788 -8.362671 -2.8944702
1078.jpg 7.09993 -16.817436 0.70632935
1079.jpg -3.1304932 -14.3116455 1.7247162
1080.jpg -11.9006195 -2.8315582 0.0005264282
1081.jpg 27.622192 -1.1697693 0.43492126
1082.jpg -22.292297 -11.910301 3.8223572
1083.jpg -1.3301926 -2.977417 0.06882477
1084.jpg 6.9919586 -6.29776 -0.8455353
1085.jpg -7.7455444 -3.4420624 1.0586395
1086.jpg 4.0917206 -5.1280212 -0.20702362
1087.jpg 18.02089 -1.7029114 -1.5831909
1088.jpg 24.726913 4.27874 0.49287415
1089.jpg -2.2010422 -10.281837 0.16646576
1090.jpg 3.8338852 -12.573105 -0.89302063
1091.jpg -7.209236 -6.916176 0.14395142
1092.jpg -4.847824 0.96432495 0.32585144
1093.jpg 34.37645 -13.334427 -7.1014557
1094.jpg -31.307297 -2.6879425 2.404892
1095.jpg 22.962044 -8.179459 -0.014038086
1096.jpg 13.142029 -10.43074 -1.9455872
1097.jpg 26.02623 -4.367325 1.3139954
1098.jpg 0.6781006 -13.407761 -0.6525421
1099.jpg 17.760239 -9.090088 0.5816498
1100.jpg -16.083237 -5.928482 -0.21481323
1101.jpg 6.121765 -11.077774 -0.8123627
1102.jpg 7.562561 -19.412704 -2.7148895
1103.jpg 1.1284332 -19.866653 -2.311821
1104.jpg -8.841133 8.414726 0.37638855
1105.jpg 5.502075 -6.6832047 -0.23609161
1106.jpg 4.973633 8.368515 1.0885773
1107.jpg 1.6562119 -6.376831 1.2498322
1108.jpg 27.927086 -1.0120087 -0.25338745
1109.jpg 19.188538 -7.489975 -2.045723
1110.jpg -1.8481522 -6.903145 -0.19862366
1111.jpg -12.445847 -9.765213 1.9199066
1112.jpg -15.820694 -9.838745 2.0462494
1113.jpg 22.52629 -8.549103 -4.071686
1114.jpg -14.223984 -14.871872 2.1922607
1115.jpg 11.621918 -0.76490784 -1.1023865
1116.jpg -8.303535 -8.093124 0.7160492
1117.jpg -9.937744 -4.6251526 1.7552185
1118.jpg 2.7405548 -8.866669 0.49490356
1119.jpg -4.8133774 -9.061142 -0.096084595
1120.jpg 11.275223 -16.6175 -2.546692
1121.jpg -25.918915 11.386665 -0.19088745
1122.jpg 4.2420654 -12.7315445 -1.0940323
1123.jpg -18.840416 -11.233322 0.3151703
1124.jpg 6.0747986 -6.510704 -0.5229187
1125.jpg 10.643417 -7.379654 0.42855835
1126.jpg -20.865433 -9.701469 1.7709961
1127.jpg 21.27716 -9.987976 -4.116722
1128.jpg 3.473854 -6.5014954 0.27912903
1129.jpg -9.600143 -5.845688 0.97613525
1130.jpg -24.259628 -10.069595 1.9686279
1131.jpg -2.985443 -4.7185745 0.5030365
1132.jpg -6.869011 1.1199799 0.10990906
1133.jpg 10.419617 -11.755936 -1.7042084
1134.jpg 0.38664246 6.202408 2.4325714
1135.jpg 28.583656 -16.381264 -8.437286
1136.jpg -8.678322 -10.6785965 0.03160858
1137.jpg 2.2566147 -7.133812 0.08427429
1138.jpg 18.383492 4.02948 -1.7989197
1139.jpg -2.8835297 -13.842285 -0.07789612
1140.jpg 3.3374023 -12.06369 -1.1154022
